quarter_id,quarter_timestamp,global_winner_id,global_state,BASS_candidate_N,BASS_id,BASS_timestamp,BASS_state,BASS_offset_ms,BASS_old_role,BASS_tie_ids,DRUM_candidate_N,DRUM_id,DRUM_timestamp,DRUM_state,DRUM_offset_ms,DRUM_old_role,DRUM_tie_ids,status,distinct_candidate_combination_exists,BASS_DRUM_PAIR,DRUM_MINUS_BASS_MS
724,263.5697052154195,F_MIX_01309,SELECTED,0,,,,,,[],2,F_MIX_01309,263.5232653061224,DRUM_SUPPORTED,-46.4399092971000,PRIMARY,"[""F_MIX_01309"", ""F_MIX_01310""]",DRUM_ONLY,False,UNRESOLVED,
725,263.9412244897959,F_MIX_01311,SELECTED,0,,,,,,[],1,F_MIX_01311,263.8831746031746,DRUM_SUPPORTED,-58.0498866213000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
726,264.2895238095238,F_MIX_01312,SELECTED,0,,,,,,[],1,F_MIX_01312,264.3243537414966,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
727,264.63782312925173,F_MIX_01313,SELECTED,0,,,,,,[],1,F_MIX_01314,264.695873015873,DRUM_SUPPORTED,58.04988662127000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
728,265.0093424036281,F_MIX_01315,SELECTED,0,,,,,,[],2,F_MIX_01315,264.96290249433105,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,"[""F_MIX_01315"", ""F_MIX_01316""]",DRUM_ONLY,False,UNRESOLVED,
729,265.357641723356,F_MIX_01317,SELECTED,0,,,,,,[],2,F_MIX_01317,265.31120181405896,DRUM_SUPPORTED,-46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
730,265.72916099773244,F_MIX_01320,SELECTED,0,,,,,,[],2,F_MIX_01320,265.7872108843537,DRUM_SUPPORTED,58.04988662126000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
731,266.10068027210883,F_MIX_01322,SELECTED,0,,,,,,[],2,F_MIX_01322,266.13551020408164,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
732,266.4721995464853,F_MIX_01324,SELECTED,0,,,,,,[],2,F_MIX_01324,266.5302494331066,DRUM_SUPPORTED,58.0498866213000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
733,266.8437188208617,F_MIX_01326,SELECTED,0,,,,,,[],1,F_MIX_01326,266.8785487528345,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
734,267.2152380952381,F_MIX_01328,SELECTED,0,,,,,,[],2,F_MIX_01328,267.2732879818594,DRUM_SUPPORTED,58.0498866213000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
735,267.58675736961453,F_MIX_01330,SELECTED,0,,,,,,[],2,F_MIX_01330,267.6215873015873,DRUM_SUPPORTED,34.82993197277000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
736,267.9582766439909,F_MIX_01331,SELECTED,0,,,,,,[],1,F_MIX_01331,267.8770068027211,DRUM_SUPPORTED,-81.2698412698000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
737,268.3297959183673,F_MIX_01332,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
738,268.7245351473923,F_MIX_01334,SELECTED,0,,,,,,[],1,F_MIX_01334,268.73614512471653,DRUM_SUPPORTED,11.60997732423000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
739,269.0960544217687,F_MIX_01336,SELECTED,0,,,,,,[],1,F_MIX_01336,269.107664399093,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
740,269.4675736961451,F_MIX_01337,SELECTED,0,,,,,,[],1,F_MIX_01337,269.5140136054422,DRUM_SUPPORTED,46.4399092971000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
741,269.83909297052156,F_MIX_01340,SELECTED,0,,,,,,[],1,F_MIX_01340,269.8855328798186,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
742,270.2338321995465,F_MIX_01343,SELECTED,0,,,,,,[],1,F_MIX_01343,270.2802721088435,DRUM_SUPPORTED,46.4399092970000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
743,270.6053514739229,F_MIX_01346,SELECTED,1,F_MIX_01345,270.52408163265306,BASS_SUPPORTED,-81.26984126984000,CONTEXT,[],1,F_MIX_01346,270.65179138322,DRUM_SUPPORTED,46.4399092971000,PRIMARY,[],DISTINCT_PAIR,True,RESOLVED_OBSERVABLE,127.70975056694000
744,270.97687074829935,F_MIX_01347,SELECTED,1,F_MIX_01347,270.8607709750567,BASS_AND_DRUM_SUPPORTED,-116.09977324265000,PRIMARY,[],2,F_MIX_01347,270.8607709750567,BASS_AND_DRUM_SUPPORTED,-116.09977324265000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
745,271.34839002267574,F_MIX_01350,SELECTED,1,F_MIX_01350,271.36,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],1,F_MIX_01350,271.36,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
746,271.7431292517007,F_MIX_01351,SELECTED,0,,,,,,[],1,F_MIX_01351,271.75473922902495,DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
747,272.1146485260771,F_MIX_01353,SELECTED,1,F_MIX_01353,272.1146485260771,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],2,F_MIX_01353,272.1146485260771,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
748,272.48616780045353,F_MIX_01355,SELECTED,0,,,,,,[],1,F_MIX_01355,272.5209977324263,DRUM_SUPPORTED,34.82993197277000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
749,272.8576870748299,F_MIX_01357,SELECTED,1,F_MIX_01357,272.89251700680273,BASS_AND_DRUM_SUPPORTED,34.82993197283000,PRIMARY,[],2,F_MIX_01357,272.89251700680273,BASS_AND_DRUM_SUPPORTED,34.82993197283000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
750,273.25242630385486,F_MIX_01358,SELECTED,1,F_MIX_01358,273.26403628117913,BASS_AND_DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],1,F_MIX_01358,273.26403628117913,BASS_AND_DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
751,273.6239455782313,F_MIX_01360,SELECTED,1,F_MIX_01360,273.6239455782313,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],2,F_MIX_01360,273.6239455782313,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
752,273.9954648526077,F_MIX_01362,SELECTED,2,F_MIX_01362,274.007074829932,BASS_AND_DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],2,F_MIX_01362,274.007074829932,BASS_AND_DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
753,274.3669841269841,F_MIX_01364,SELECTED,1,F_MIX_01364,274.35537414965984,BASS_AND_DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],1,F_MIX_01364,274.35537414965984,BASS_AND_DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
754,274.73850340136056,F_MIX_01365,SELECTED,0,,,,,,[],1,F_MIX_01365,274.75011337868483,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
755,275.11002267573696,F_MIX_01367,SELECTED,1,F_MIX_01367,275.1216326530612,BASS_AND_DRUM_SUPPORTED,11.60997732424000,PRIMARY,[],1,F_MIX_01367,275.1216326530612,BASS_AND_DRUM_SUPPORTED,11.60997732424000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
756,275.48154195011335,F_MIX_01369,SELECTED,0,,,,,,[],1,F_MIX_01369,275.51637188208616,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
757,275.8530612244898,F_MIX_01371,SELECTED,1,F_MIX_01371,275.8995011337868,BASS_AND_DRUM_SUPPORTED,46.4399092970000,PRIMARY,[],1,F_MIX_01371,275.8995011337868,BASS_AND_DRUM_SUPPORTED,46.4399092970000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
758,276.2245804988662,F_MIX_01372,SELECTED,0,,,,,,[],1,F_MIX_01372,276.259410430839,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
759,276.59609977324266,F_MIX_01374,SELECTED,1,F_MIX_01374,276.6309297052154,BASS_AND_DRUM_SUPPORTED,34.82993197274000,PRIMARY,[],1,F_MIX_01374,276.6309297052154,BASS_AND_DRUM_SUPPORTED,34.82993197274000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
760,276.96761904761905,F_MIX_01376,SELECTED,0,,,,,,[],2,F_MIX_01376,277.0140589569161,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
761,277.33913832199545,F_MIX_01378,SELECTED,1,F_MIX_01378,277.362358276644,BASS_AND_DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],2,F_MIX_01378,277.362358276644,BASS_AND_DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
762,277.7106575963719,F_MIX_01379,SELECTED,0,,,,,,[],1,F_MIX_01379,277.74548752834465,DRUM_SUPPORTED,34.82993197275000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
763,278.0821768707483,F_MIX_01381,SELECTED,0,,,,,,[],1,F_MIX_01381,278.10539682539684,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
764,278.4536961451247,F_MIX_01382,SELECTED,0,,,,,,[],1,F_MIX_01382,278.4885260770975,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
765,278.82521541950115,F_MIX_01384,SELECTED,1,F_MIX_01384,278.8484353741497,BASS_AND_DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],2,F_MIX_01384,278.8484353741497,BASS_AND_DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
766,279.19673469387754,F_MIX_01386,SELECTED,0,,,,,,[],1,F_MIX_01386,279.23156462585035,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
767,279.56825396825394,F_MIX_01388,SELECTED,0,,,,,,[],1,F_MIX_01388,279.5798639455782,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
768,279.9397732426304,F_MIX_01390,SELECTED,0,,,,,,[],1,F_MIX_01390,279.97460317460315,DRUM_SUPPORTED,34.82993197275000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
769,280.3112925170068,F_MIX_01392,SELECTED,0,,,,,,[],1,F_MIX_01392,280.3112925170068,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
770,280.68281179138324,F_MIX_01393,SELECTED,0,,,,,,[],1,F_MIX_01393,280.7060317460317,DRUM_SUPPORTED,23.21995464846000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
771,281.05433106575964,F_MIX_01394,SELECTED,0,,,,,,[],1,F_MIX_01394,281.0659410430839,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
772,281.42585034013604,F_MIX_01396,SELECTED,0,,,,,,[],1,F_MIX_01396,281.4374603174603,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
773,281.7973696145125,F_MIX_01398,SELECTED,0,,,,,,[],1,F_MIX_01398,281.80897959183676,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
774,282.1688888888889,F_MIX_01399,SELECTED,0,,,,,,[],1,F_MIX_01399,282.18049886621316,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
775,282.5404081632653,F_MIX_01400,SELECTED,0,,,,,,[],1,F_MIX_01400,282.5404081632653,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
776,282.91192743764174,F_MIX_01402,SELECTED,0,,,,,,[],1,F_MIX_01402,282.91192743764174,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
777,283.28344671201813,F_MIX_01405,SELECTED,1,F_MIX_01405,283.2950566893424,BASS_AND_DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],1,F_MIX_01405,283.2950566893424,BASS_AND_DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
778,283.65496598639453,F_MIX_01408,SELECTED,1,F_MIX_01408,283.6433560090703,BASS_AND_DRUM_SUPPORTED,-11.60997732423000,PRIMARY,[],1,F_MIX_01408,283.6433560090703,BASS_AND_DRUM_SUPPORTED,-11.60997732423000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
779,284.026485260771,F_MIX_01410,SELECTED,1,F_MIX_01410,284.0148752834467,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],1,F_MIX_01410,284.0148752834467,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
780,284.37478458049884,F_MIX_01412,SELECTED,1,F_MIX_01412,284.3863945578231,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],1,F_MIX_01412,284.3863945578231,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
781,284.7463038548753,F_MIX_01414,SELECTED,1,F_MIX_01414,284.7463038548753,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],1,F_MIX_01414,284.7463038548753,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
782,285.1178231292517,F_MIX_01416,SELECTED,0,,,,,,[],2,F_MIX_01416,285.1062131519274,DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
783,285.48934240362814,F_MIX_01417,SELECTED,0,,,,,,[],1,F_MIX_01417,285.4777324263039,DRUM_SUPPORTED,-11.60997732424000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
784,285.86086167800454,F_MIX_01419,SELECTED,0,,,,,,[],1,F_MIX_01419,285.84925170068027,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
785,286.23238095238094,F_MIX_01420,SELECTED,0,,,,,,[],1,F_MIX_01420,286.20916099773245,DRUM_SUPPORTED,-23.21995464849000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
786,286.58068027210885,F_MIX_01422,SELECTED,0,,,,,,[],1,F_MIX_01422,286.5690702947846,DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
787,286.95219954648525,F_MIX_01424,SELECTED,0,,,,,,[],1,F_MIX_01424,286.940589569161,DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
788,287.30049886621316,F_MIX_01426,SELECTED,0,,,,,,[],2,F_MIX_01426,287.2888888888889,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
789,287.67201814058956,F_MIX_01428,SELECTED,0,,,,,,[],1,F_MIX_01428,287.67201814058956,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
790,288.0203174603175,F_MIX_01429,SELECTED,0,,,,,,[],1,F_MIX_01429,288.0203174603175,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
791,288.36861678004533,F_MIX_01430,SELECTED,0,,,,,,[],1,F_MIX_01430,288.3802267573696,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
792,288.7401360544218,F_MIX_01433,SELECTED,0,,,,,,[],1,F_MIX_01433,288.7401360544218,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
793,289.08843537414964,F_MIX_01434,SELECTED,0,,,,,,[],1,F_MIX_01434,289.0187755102041,DRUM_SUPPORTED,-69.65986394554000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
794,289.43673469387755,F_MIX_01435,SELECTED,0,,,,,,[],1,F_MIX_01436,289.47156462585036,DRUM_SUPPORTED,34.82993197281000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
795,289.80825396825395,F_MIX_01438,SELECTED,0,,,,,,[],1,F_MIX_01438,289.84308390022676,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
796,290.15655328798186,F_MIX_01439,SELECTED,0,,,,,,[],1,F_MIX_01440,290.1913832199547,DRUM_SUPPORTED,34.82993197284000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
797,290.52807256235826,F_MIX_01441,SELECTED,0,,,,,,[],2,F_MIX_01441,290.4932426303855,DRUM_SUPPORTED,-34.82993197276000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
798,290.8995918367347,F_MIX_01443,SELECTED,0,,,,,,[],1,F_MIX_01443,290.9228117913832,DRUM_SUPPORTED,23.2199546485000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
799,291.2478911564626,F_MIX_01444,SELECTED,0,,,,,,[],1,F_MIX_01444,291.29433106575965,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
800,291.619410430839,F_MIX_01446,SELECTED,0,,,,,,[],1,F_MIX_01446,291.6542403628118,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
801,291.9909297052154,F_MIX_01448,SELECTED,0,,,,,,[],1,F_MIX_01448,292.02575963718823,DRUM_SUPPORTED,34.82993197283000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
802,292.3624489795918,F_MIX_01449,SELECTED,0,,,,,,[],1,F_MIX_01449,292.3972789115646,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
803,292.73396825396827,F_MIX_01451,SELECTED,0,,,,,,[],2,F_MIX_01451,292.768798185941,DRUM_SUPPORTED,34.82993197273000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
804,293.10548752834467,F_MIX_01453,SELECTED,0,,,,,,[],1,F_MIX_01453,293.1287074829932,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
805,293.47700680272106,F_MIX_01455,SELECTED,0,,,,,,[],1,F_MIX_01455,293.48861678004533,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
806,293.825306122449,F_MIX_01456,SELECTED,0,,,,,,[],1,F_MIX_01456,293.8485260770975,DRUM_SUPPORTED,23.2199546485000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
807,294.1968253968254,F_MIX_01458,SELECTED,0,,,,,,[],1,F_MIX_01458,294.2200453514739,DRUM_SUPPORTED,23.2199546485000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
808,294.5683446712018,F_MIX_01460,SELECTED,0,,,,,,[],1,F_MIX_01460,294.5799546485261,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
809,294.9398639455782,F_MIX_01462,SELECTED,0,,,,,,[],2,F_MIX_01462,294.9514739229025,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
810,295.28816326530614,F_MIX_01463,SELECTED,1,F_MIX_01463,295.3229931972789,BASS_AND_DRUM_SUPPORTED,34.82993197276000,PRIMARY,[],1,F_MIX_01463,295.3229931972789,BASS_AND_DRUM_SUPPORTED,34.82993197276000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
811,295.65968253968254,F_MIX_01465,SELECTED,1,F_MIX_01465,295.6712925170068,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],1,F_MIX_01465,295.6712925170068,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
812,296.03120181405893,F_MIX_01467,SELECTED,1,F_MIX_01467,296.03120181405893,BASS_AND_DRUM_SUPPORTED,0E-14,PRIMARY,[],1,F_MIX_01467,296.03120181405893,BASS_AND_DRUM_SUPPORTED,0E-14,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
813,296.4027210884354,F_MIX_01469,SELECTED,0,,,,,,[],1,F_MIX_01469,296.41433106575965,DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
814,296.7742403628118,F_MIX_01470,SELECTED,1,F_MIX_01470,296.7742403628118,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],1,F_MIX_01470,296.7742403628118,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
815,297.1225396825397,F_MIX_01472,SELECTED,0,,,,,,[],2,F_MIX_01472,297.13414965986397,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
816,297.4940589569161,F_MIX_01474,SELECTED,0,,,,,,[],2,F_MIX_01474,297.4940589569161,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
817,297.86557823129255,F_MIX_01477,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
818,298.23709750566894,F_MIX_01478,SELECTED,0,,,,,,[],1,F_MIX_01478,298.23709750566894,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
819,298.60861678004534,F_MIX_01480,SELECTED,1,F_MIX_01480,298.6202267573696,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],1,F_MIX_01480,298.6202267573696,BASS_AND_DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
820,298.95691609977325,F_MIX_01482,SELECTED,0,,,,,,[],1,F_MIX_01482,298.9685260770975,DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
821,299.32843537414965,F_MIX_01484,SELECTED,1,F_MIX_01484,299.3400453514739,BASS_AND_DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],2,F_MIX_01484,299.3400453514739,BASS_AND_DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
822,299.6999546485261,F_MIX_01487,SELECTED,1,F_MIX_01487,299.6999546485261,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],2,F_MIX_01487,299.6999546485261,BASS_AND_DRUM_SUPPORTED,0E-13,PRIMARY,[],SHARED_DUAL_MARKER,True,UNRESOLVED,
823,300.0714739229025,F_MIX_01488,SELECTED,0,,,,,,[],1,F_MIX_01488,300.0714739229025,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
824,300.4197732426304,F_MIX_01491,SELECTED,0,,,,,,[],2,F_MIX_01491,300.4313832199546,DRUM_SUPPORTED,11.6099773242000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
825,300.7912925170068,F_MIX_01494,SELECTED,0,,,,,,[],2,F_MIX_01494,300.81451247165535,DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
826,301.1628117913832,F_MIX_01497,SELECTED,0,,,,,,[],1,F_MIX_01497,301.1628117913832,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
827,301.53433106575966,F_MIX_01499,SELECTED,0,,,,,,[],1,F_MIX_01499,301.53433106575966,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
828,301.8826303854875,F_MIX_01500,SELECTED,0,,,,,,[],1,F_MIX_01500,301.8942403628118,DRUM_SUPPORTED,11.6099773243000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
829,302.25414965986397,F_MIX_01502,SELECTED,0,,,,,,[],1,F_MIX_01502,302.25414965986397,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
830,302.62566893424037,F_MIX_01504,SELECTED,0,,,,,,[],1,F_MIX_01504,302.62566893424037,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
831,302.99718820861676,F_MIX_01505,SELECTED,0,,,,,,[],1,F_MIX_01505,302.9855782312925,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
832,303.3687074829932,F_MIX_01506,SELECTED,0,,,,,,[],1,F_MIX_01506,303.35709750566895,DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
833,303.7402267573696,F_MIX_01507,SELECTED,0,,,,,,[],1,F_MIX_01507,303.72861678004534,DRUM_SUPPORTED,-11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
834,304.0885260770975,F_MIX_01508,SELECTED,0,,,,,,[],1,F_MIX_01508,304.0885260770975,DRUM_SUPPORTED,0E-13,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
835,304.4600453514739,F_MIX_01509,SELECTED,0,,,,,,[],1,F_MIX_01509,304.44843537414965,DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
836,304.8315646258503,F_MIX_01511,SELECTED,1,F_MIX_01510,304.7851247165533,BASS_AND_DRUM_SUPPORTED,-46.4399092970000,CONTEXT,[],2,F_MIX_01511,304.8315646258503,DRUM_SUPPORTED,0E-13,PRIMARY,[],DISTINCT_PAIR,True,RESOLVED_OBSERVABLE,46.4399092970000
837,305.2030839002268,F_MIX_01513,SELECTED,1,F_MIX_01513,305.1914739229025,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],1,F_MIX_01513,305.1914739229025,BASS_AND_DRUM_SUPPORTED,-11.6099773243000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
838,305.57460317460317,F_MIX_01514,SELECTED,0,,,,,,[],1,F_MIX_01514,305.5629931972789,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
839,305.94612244897957,F_MIX_01515,SELECTED,1,F_MIX_01515,305.9229024943311,BASS_AND_DRUM_SUPPORTED,-23.21995464847000,PRIMARY,[],1,F_MIX_01515,305.9229024943311,BASS_AND_DRUM_SUPPORTED,-23.21995464847000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
