stem,full_mix_id,stem_id,full_mix_state,full_mix_sample,stem_sample,FM_MINUS_STEM_ms
drums,F_MIX_00905,DRUMS_00683,DRUM_SUPPORTED,7943680,7943680,0.0
drums,F_MIX_00906,DRUMS_00684,DRUM_SUPPORTED,7955456,7955456,0.0
drums,F_MIX_00907,DRUMS_00685,DRUM_SUPPORTED,7959552,7959552,0.0
drums,F_MIX_00908,DRUMS_00686,DRUM_SUPPORTED,7970816,7970816,0.0
drums,F_MIX_00909,DRUMS_00687,DRUM_SUPPORTED,7975424,7975424,0.0
drums,F_MIX_00911,DRUMS_00688,DRUM_SUPPORTED,7992320,7992320,0.0
drums,F_MIX_00912,DRUMS_00689,DRUM_SUPPORTED,8003584,8003584,0.0
drums,F_MIX_00913,DRUMS_00690,UNKNOWN,8007168,8007168,0.0
drums,F_MIX_00916,DRUMS_00691,DRUM_SUPPORTED,8024064,8024064,0.0
drums,F_MIX_00917,DRUMS_00692,DRUM_SUPPORTED,8035328,8035328,0.0
drums,F_MIX_00918,DRUMS_00693,UNKNOWN,8039424,8039424,0.0
drums,F_MIX_00920,DRUMS_00694,DRUM_SUPPORTED,8056320,8056320,0.0
drums,F_MIX_00921,DRUMS_00695,DRUM_SUPPORTED,8068096,8068096,0.0
drums,F_MIX_00922,DRUMS_00696,DRUM_SUPPORTED,8072192,8072192,0.0
drums,F_MIX_00923,DRUMS_00698,DRUM_SUPPORTED,8099328,8098816,11.609977324263038
drums,F_MIX_00924,DRUMS_00699,DRUM_SUPPORTED,8103424,8103424,0.0
drums,F_MIX_00927,DRUMS_00700,UNKNOWN,8115712,8115200,11.609977324263038
drums,F_MIX_00929,DRUMS_00701,UNKNOWN,8130048,8130048,0.0
drums,F_MIX_00930,DRUMS_00702,DRUM_SUPPORTED,8134656,8134656,0.0
drums,F_MIX_00931,DRUMS_00703,UNKNOWN,8147456,8146944,11.609977324263038
drums,F_MIX_00932,DRUMS_00704,DRUM_SUPPORTED,8151552,8151552,0.0
drums,F_MIX_00936,DRUMS_00707,DRUM_SUPPORTED,8194048,8194048,0.0
drums,F_MIX_00937,DRUMS_00708,DRUM_SUPPORTED,8199168,8198656,11.609977324263038
drums,F_MIX_00938,DRUMS_00709,DRUM_SUPPORTED,8208896,8209408,-11.609977324263038
drums,F_MIX_00939,DRUMS_00710,DRUM_SUPPORTED,8215040,8215040,0.0
drums,F_MIX_00940,DRUMS_00712,DRUM_SUPPORTED,8230912,8230912,0.0
drums,F_MIX_00942,DRUMS_00713,UNKNOWN,8238592,8238592,0.0
drums,F_MIX_00943,DRUMS_00714,DRUM_SUPPORTED,8246784,8246784,0.0
drums,F_MIX_00944,DRUMS_00715,DRUM_SUPPORTED,8259072,8258560,11.609977324263038
drums,F_MIX_00948,DRUMS_00716,DRUM_SUPPORTED,8279040,8278528,11.609977324263038
drums,F_MIX_00950,DRUMS_00719,DRUM_SUPPORTED,8310784,8310784,0.0
drums,F_MIX_00951,DRUMS_00721,DRUM_SUPPORTED,8326656,8326656,0.0
drums,F_MIX_00954,DRUMS_00723,DRUM_SUPPORTED,8353280,8353280,0.0
drums,F_MIX_00956,DRUMS_00725,UNKNOWN,8386048,8386048,0.0
drums,F_MIX_00957,DRUMS_00726,DRUM_SUPPORTED,8390656,8390656,0.0
drums,F_MIX_00958,DRUMS_00727,BASS_AND_DRUM_SUPPORTED,8406016,8405504,11.609977324263038
drums,F_MIX_00959,DRUMS_00728,DRUM_SUPPORTED,8416768,8416256,11.609977324263038
drums,F_MIX_00960,DRUMS_00730,DRUM_SUPPORTED,8437760,8437760,0.0
drums,F_MIX_00961,DRUMS_00731,DRUM_SUPPORTED,8449024,8448512,11.609977324263038
drums,F_MIX_00963,DRUMS_00732,DRUM_SUPPORTED,8464384,8463872,11.609977324263038
drums,F_MIX_00964,DRUMS_00733,UNKNOWN,8469504,8469504,0.0
drums,F_MIX_00965,DRUMS_00734,DRUM_SUPPORTED,8479232,8479744,-11.609977324263038
drums,F_MIX_00966,DRUMS_00735,DRUM_SUPPORTED,8495104,8495104,0.0
drums,F_MIX_00967,DRUMS_00736,DRUM_SUPPORTED,8500224,8500224,0.0
drums,F_MIX_00968,DRUMS_00737,DRUM_SUPPORTED,8510464,8509952,11.609977324263038
drums,F_MIX_00969,DRUMS_00738,DRUM_SUPPORTED,8525312,8525312,0.0
drums,F_MIX_00970,DRUMS_00739,DRUM_SUPPORTED,8531456,8531456,0.0
drums,F_MIX_00972,DRUMS_00740,DRUM_SUPPORTED,8545280,8545280,0.0
drums,F_MIX_00973,DRUMS_00741,DRUM_SUPPORTED,8562176,8561664,11.609977324263038
drums,F_MIX_00974,DRUMS_00742,DRUM_SUPPORTED,8571904,8571904,0.0
drums,F_MIX_00975,DRUMS_00743,DRUM_SUPPORTED,8587776,8587776,0.0
drums,F_MIX_00976,DRUMS_00744,UNKNOWN,8592384,8592384,0.0
drums,F_MIX_00977,DRUMS_00745,UNKNOWN,8598528,8598528,0.0
drums,F_MIX_00979,DRUMS_00746,DRUM_SUPPORTED,8604672,8604672,0.0
drums,F_MIX_00980,DRUMS_00747,DRUM_SUPPORTED,8607744,8607744,0.0
drums,F_MIX_00981,DRUMS_00748,DRUM_SUPPORTED,8610816,8610816,0.0
drums,F_MIX_00982,DRUMS_00749,DRUM_SUPPORTED,8621568,8621568,0.0
drums,F_MIX_00983,DRUMS_00750,DRUM_SUPPORTED,8636928,8636928,0.0
drums,F_MIX_00984,DRUMS_00751,DRUM_SUPPORTED,8642048,8642048,0.0
drums,F_MIX_00985,DRUMS_00752,DRUM_SUPPORTED,8653312,8653312,0.0
drums,F_MIX_00986,DRUMS_00753,DRUM_SUPPORTED,8663552,8663552,0.0
drums,F_MIX_00987,DRUMS_00754,DRUM_SUPPORTED,8679936,8679936,0.0
drums,F_MIX_00988,DRUMS_00755,DRUM_SUPPORTED,8690688,8690688,0.0
drums,F_MIX_00989,DRUMS_00756,DRUM_SUPPORTED,8695296,8695296,0.0
drums,F_MIX_00990,DRUMS_00757,DRUM_SUPPORTED,8699904,8699904,0.0
drums,F_MIX_00991,DRUMS_00758,DRUM_SUPPORTED,8705536,8705536,0.0
drums,F_MIX_00992,DRUMS_00759,DRUM_SUPPORTED,8709120,8709120,0.0
drums,F_MIX_00993,DRUMS_00760,DRUM_SUPPORTED,8714240,8714240,0.0
drums,F_MIX_00995,DRUMS_00762,DRUM_SUPPORTED,8730112,8730112,0.0
drums,F_MIX_00996,DRUMS_00763,DRUM_SUPPORTED,8758784,8759296,-11.609977324263038
drums,F_MIX_00997,DRUMS_00764,DRUM_SUPPORTED,8779264,8779264,0.0
drums,F_MIX_00999,DRUMS_00765,DRUM_SUPPORTED,8812032,8812032,0.0
drums,F_MIX_01000,DRUMS_00766,DRUM_SUPPORTED,8827392,8827392,0.0
drums,F_MIX_01001,DRUMS_00769,DRUM_SUPPORTED,8855552,8855040,11.609977324263038
drums,F_MIX_01002,DRUMS_00772,DRUM_SUPPORTED,8875008,8875008,0.0
drums,F_MIX_01003,DRUMS_00773,DRUM_SUPPORTED,8886272,8886272,0.0
drums,F_MIX_01006,DRUMS_00774,DRUM_SUPPORTED,8906752,8906752,0.0
drums,F_MIX_01007,DRUMS_00775,UNKNOWN,8918528,8918016,11.609977324263038
drums,F_MIX_01008,DRUMS_00776,DRUM_SUPPORTED,8921088,8920576,11.609977324263038
drums,F_MIX_01009,DRUMS_00777,UNKNOWN,8934912,8934400,11.609977324263038
drums,F_MIX_01010,DRUMS_00778,DRUM_SUPPORTED,8938496,8938496,0.0
drums,F_MIX_01014,DRUMS_00781,DRUM_SUPPORTED,8969728,8969216,11.609977324263038
drums,F_MIX_01015,DRUMS_00782,DRUM_SUPPORTED,8981504,8981504,0.0
drums,F_MIX_01016,DRUMS_00783,DRUM_SUPPORTED,8985600,8985600,0.0
drums,F_MIX_01017,DRUMS_00785,DRUM_SUPPORTED,8997888,8997888,0.0
drums,F_MIX_01018,DRUMS_00786,DRUM_SUPPORTED,9011200,9011200,0.0
drums,F_MIX_01019,DRUMS_00787,DRUM_SUPPORTED,9027584,9027584,0.0
drums,F_MIX_01020,DRUMS_00788,UNKNOWN,9033728,9033728,0.0
drums,F_MIX_01021,DRUMS_00789,DRUM_SUPPORTED,9043456,9043456,0.0
drums,F_MIX_01022,DRUMS_00790,DRUM_SUPPORTED,9059840,9059840,0.0
drums,F_MIX_01023,DRUMS_00791,UNKNOWN,9064960,9064960,0.0
drums,F_MIX_01024,DRUMS_00792,DRUM_SUPPORTED,9076224,9076224,0.0
drums,F_MIX_01025,DRUMS_00793,DRUM_SUPPORTED,9092096,9092096,0.0
drums,F_MIX_01026,DRUMS_00794,DRUM_SUPPORTED,9097216,9097216,0.0
drums,F_MIX_01027,DRUMS_00795,DRUM_SUPPORTED,9106944,9106944,0.0
drums,F_MIX_01028,DRUMS_00796,DRUM_SUPPORTED,9123328,9122816,11.609977324263038
drums,F_MIX_01029,DRUMS_00797,DRUM_SUPPORTED,9128448,9128448,0.0
drums,F_MIX_01030,DRUMS_00798,DRUM_SUPPORTED,9134592,9134592,0.0
drums,F_MIX_01031,DRUMS_00799,UNKNOWN,9140224,9140224,0.0
drums,F_MIX_01032,DRUMS_00800,DRUM_SUPPORTED,9144320,9144320,0.0
drums,F_MIX_01033,DRUMS_00801,DRUM_SUPPORTED,9228288,9228288,0.0
drums,F_MIX_01035,DRUMS_00802,DRUM_SUPPORTED,9243136,9243648,-11.609977324263038
drums,F_MIX_01036,DRUMS_00803,DRUM_SUPPORTED,9260544,9260032,11.609977324263038
drums,F_MIX_01039,DRUMS_00804,UNKNOWN,9272320,9272832,-11.609977324263038
drums,F_MIX_01040,DRUMS_00805,DRUM_SUPPORTED,9276416,9276416,0.0
drums,F_MIX_01043,DRUMS_00806,DRUM_SUPPORTED,9291264,9291264,0.0
drums,F_MIX_01045,DRUMS_00807,DRUM_SUPPORTED,9304576,9304576,0.0
drums,F_MIX_01046,DRUMS_00808,DRUM_SUPPORTED,9307648,9307648,0.0
drums,F_MIX_01049,DRUMS_00809,DRUM_SUPPORTED,9323008,9323008,0.0
drums,F_MIX_01050,DRUMS_00810,DRUM_SUPPORTED,9324544,9324544,0.0
drums,F_MIX_01052,DRUMS_00811,UNKNOWN,9335808,9335808,0.0
drums,F_MIX_01055,DRUMS_00812,DRUM_SUPPORTED,9355776,9355264,11.609977324263038
drums,F_MIX_01057,DRUMS_00814,DRUM_SUPPORTED,9372160,9372160,0.0
drums,F_MIX_01059,DRUMS_00815,DRUM_SUPPORTED,9388032,9388032,0.0
drums,F_MIX_01060,DRUMS_00816,UNKNOWN,9399808,9400320,-11.609977324263038
drums,F_MIX_01061,DRUMS_00817,DRUM_SUPPORTED,9404416,9404416,0.0
drums,F_MIX_01063,DRUMS_00818,DRUM_SUPPORTED,9420800,9420288,11.609977324263038
drums,F_MIX_01064,DRUMS_00819,DRUM_SUPPORTED,9432064,9432064,0.0
drums,F_MIX_01067,DRUMS_00820,DRUM_SUPPORTED,9452032,9452032,0.0
drums,F_MIX_01070,DRUMS_00823,DRUM_SUPPORTED,9479680,9480192,-11.609977324263038
drums,F_MIX_01073,DRUMS_00824,DRUM_SUPPORTED,9500160,9499648,11.609977324263038
drums,F_MIX_01074,DRUMS_00825,DRUM_SUPPORTED,9511936,9511424,11.609977324263038
drums,F_MIX_01075,DRUMS_00826,DRUM_SUPPORTED,9527296,9527296,0.0
drums,F_MIX_01076,DRUMS_00827,DRUM_SUPPORTED,9542144,9542144,0.0
drums,F_MIX_01077,DRUMS_00828,UNKNOWN,9546752,9546752,0.0
drums,F_MIX_01078,DRUMS_00829,DRUM_SUPPORTED,9552896,9552896,0.0
drums,F_MIX_01079,DRUMS_00830,DRUM_SUPPORTED,9560576,9560064,11.609977324263038
drums,F_MIX_01080,DRUMS_00832,DRUM_SUPPORTED,9577472,9577472,0.0
drums,F_MIX_01081,DRUMS_00833,DRUM_SUPPORTED,9587712,9587712,0.0
drums,F_MIX_01082,DRUMS_00834,DRUM_SUPPORTED,9604096,9604096,0.0
drums,F_MIX_01083,DRUMS_00835,DRUM_SUPPORTED,9608192,9608192,0.0
drums,F_MIX_01084,DRUMS_00836,DRUM_SUPPORTED,9618432,9618432,0.0
drums,F_MIX_01085,DRUMS_00837,DRUM_SUPPORTED,9622016,9622016,0.0
drums,F_MIX_01086,DRUMS_00838,DRUM_SUPPORTED,9625600,9625600,0.0
drums,F_MIX_01087,DRUMS_00839,DRUM_SUPPORTED,9636352,9636352,0.0
drums,F_MIX_01088,DRUMS_00840,DRUM_SUPPORTED,9645056,9645056,0.0
drums,F_MIX_01089,DRUMS_00841,DRUM_SUPPORTED,9648640,9648640,0.0
drums,F_MIX_01090,DRUMS_00842,DRUM_SUPPORTED,9651712,9651712,0.0
drums,F_MIX_01091,DRUMS_00843,DRUM_SUPPORTED,9655296,9655296,0.0
drums,F_MIX_01092,DRUMS_00844,DRUM_SUPPORTED,9666560,9666560,0.0
drums,F_MIX_01093,DRUMS_00845,UNKNOWN,9675264,9675264,0.0
drums,F_MIX_01094,DRUMS_00846,DRUM_SUPPORTED,9684992,9684992,0.0
drums,F_MIX_01095,DRUMS_00847,DRUM_SUPPORTED,9688064,9688064,0.0
drums,F_MIX_01096,DRUMS_00848,DRUM_SUPPORTED,9692160,9692160,0.0
drums,F_MIX_01097,DRUMS_00849,DRUM_SUPPORTED,9695744,9695744,0.0
drums,F_MIX_01098,DRUMS_00850,DRUM_SUPPORTED,9701888,9701888,0.0
drums,F_MIX_01099,DRUMS_00851,DRUM_SUPPORTED,9708544,9708544,0.0
drums,F_MIX_01100,DRUMS_00852,DRUM_SUPPORTED,9718784,9718784,0.0
drums,F_MIX_01101,DRUMS_00853,DRUM_SUPPORTED,9740288,9740288,0.0
drums,F_MIX_01102,DRUMS_00854,DRUM_SUPPORTED,9757696,9757696,0.0
drums,F_MIX_01103,DRUMS_00855,DRUM_SUPPORTED,9768960,9768960,0.0
drums,F_MIX_01104,DRUMS_00856,BASS_AND_DRUM_SUPPORTED,9774080,9774080,0.0
drums,F_MIX_01106,DRUMS_00859,BASS_AND_DRUM_SUPPORTED,9789440,9789440,0.0
drums,F_MIX_01108,DRUMS_00860,BASS_AND_DRUM_SUPPORTED,9806848,9806336,11.609977324263038
drums,F_MIX_01109,DRUMS_00862,BASS_AND_DRUM_SUPPORTED,9823232,9823232,0.0
drums,F_MIX_01111,DRUMS_00863,DRUM_SUPPORTED,9839104,9839104,0.0
drums,F_MIX_01113,DRUMS_00865,DRUM_SUPPORTED,9866240,9866240,0.0
drums,F_MIX_01114,DRUMS_00867,BASS_AND_DRUM_SUPPORTED,9885696,9885696,0.0
drums,F_MIX_01115,DRUMS_00868,DRUM_SUPPORTED,9898496,9898496,0.0
drums,F_MIX_01116,DRUMS_00869,BASS_AND_DRUM_SUPPORTED,9902080,9902080,0.0
drums,F_MIX_01117,DRUMS_00870,UNKNOWN,9914880,9914368,11.609977324263038
drums,F_MIX_01118,DRUMS_00871,BASS_AND_DRUM_SUPPORTED,9918464,9917952,11.609977324263038
drums,F_MIX_01120,DRUMS_00872,DRUM_SUPPORTED,9933824,9933312,11.609977324263038
drums,F_MIX_01121,DRUMS_00873,DRUM_SUPPORTED,9949696,9949696,0.0
drums,F_MIX_01122,DRUMS_00874,DRUM_SUPPORTED,9960960,9960960,0.0
drums,F_MIX_01124,DRUMS_00876,DRUM_SUPPORTED,9976832,9977344,-11.609977324263038
drums,F_MIX_01125,DRUMS_00877,DRUM_SUPPORTED,9981440,9981440,0.0
drums,F_MIX_01127,DRUMS_00878,DRUM_SUPPORTED,10009088,10009088,0.0
drums,F_MIX_01128,DRUMS_00879,DRUM_SUPPORTED,10014208,10014208,0.0
drums,F_MIX_01129,DRUMS_00880,DRUM_SUPPORTED,10024448,10024448,0.0
drums,F_MIX_01130,DRUMS_00881,DRUM_SUPPORTED,10029056,10029056,0.0
drums,F_MIX_01132,DRUMS_00882,DRUM_SUPPORTED,10054656,10054656,0.0
drums,F_MIX_01133,DRUMS_00883,DRUM_SUPPORTED,10071552,10071552,0.0
drums,F_MIX_01134,DRUMS_00884,DRUM_SUPPORTED,10088448,10088448,0.0
drums,F_MIX_01135,DRUMS_00885,DRUM_SUPPORTED,10094080,10094080,0.0
drums,F_MIX_01136,DRUMS_00886,DRUM_SUPPORTED,10104832,10104832,0.0
drums,F_MIX_01137,DRUMS_00887,DRUM_SUPPORTED,10109440,10109440,0.0
drums,F_MIX_01138,DRUMS_00888,DRUM_SUPPORTED,10114560,10114560,0.0
drums,F_MIX_01139,DRUMS_00889,DRUM_SUPPORTED,10120192,10120192,0.0
drums,F_MIX_01140,DRUMS_00890,DRUM_SUPPORTED,10125312,10125312,0.0
drums,F_MIX_01141,DRUMS_00891,DRUM_SUPPORTED,10130944,10130944,0.0
drums,F_MIX_01142,DRUMS_00892,DRUM_SUPPORTED,10135552,10135552,0.0
drums,F_MIX_01143,DRUMS_00893,DRUM_SUPPORTED,10140672,10140672,0.0
drums,F_MIX_01145,DRUMS_00894,UNKNOWN,10235392,10235392,0.0
drums,F_MIX_01146,DRUMS_00895,DRUM_SUPPORTED,10240512,10240512,0.0
drums,F_MIX_01148,DRUMS_00896,UNKNOWN,10252800,10252800,0.0
drums,F_MIX_01149,DRUMS_00897,DRUM_SUPPORTED,10257408,10257408,0.0
drums,F_MIX_01150,DRUMS_00898,DRUM_SUPPORTED,10273792,10274304,-11.609977324263038
drums,F_MIX_01152,DRUMS_00900,DRUM_SUPPORTED,10290176,10290688,-11.609977324263038
drums,F_MIX_01154,DRUMS_00901,DRUM_SUPPORTED,10308096,10307584,11.609977324263038
drums,F_MIX_01155,DRUMS_00902,UNKNOWN,10319360,10319360,0.0
drums,F_MIX_01156,DRUMS_00903,BASS_AND_DRUM_SUPPORTED,10323456,10323456,0.0
drums,F_MIX_01158,DRUMS_00904,DRUM_SUPPORTED,10340864,10340864,0.0
drums,F_MIX_01160,DRUMS_00906,BASS_AND_DRUM_SUPPORTED,10357248,10356736,11.609977324263038
drums,F_MIX_01162,DRUMS_00907,DRUM_SUPPORTED,10373632,10373632,0.0
drums,F_MIX_01163,DRUMS_00908,UNKNOWN,10385408,10384896,11.609977324263038
drums,F_MIX_01164,DRUMS_00909,DRUM_SUPPORTED,10389504,10389504,0.0
drums,F_MIX_01166,DRUMS_00910,DRUM_SUPPORTED,10406912,10406400,11.609977324263038
drums,F_MIX_01167,DRUMS_00911,DRUM_SUPPORTED,10418176,10417664,11.609977324263038
drums,F_MIX_01168,DRUMS_00912,DRUM_SUPPORTED,10422784,10422784,0.0
drums,F_MIX_01169,DRUMS_00913,DRUM_SUPPORTED,10439680,10439680,0.0
drums,F_MIX_01172,DRUMS_00914,DRUM_SUPPORTED,10454528,10454528,0.0
drums,F_MIX_01173,DRUMS_00915,DRUM_SUPPORTED,10472448,10471936,11.609977324263038
drums,F_MIX_01175,DRUMS_00917,BASS_AND_DRUM_SUPPORTED,10488320,10488320,0.0
drums,F_MIX_01176,DRUMS_00918,UNKNOWN,10501120,10501120,0.0
drums,F_MIX_01178,DRUMS_00919,BASS_AND_DRUM_SUPPORTED,10521088,10521088,0.0
drums,F_MIX_01179,DRUMS_00920,DRUM_SUPPORTED,10538496,10537984,11.609977324263038
drums,F_MIX_01182,DRUMS_00922,DRUM_SUPPORTED,10554368,10554368,0.0
drums,F_MIX_01184,DRUMS_00923,DRUM_SUPPORTED,10571264,10571264,0.0
drums,F_MIX_01185,DRUMS_00924,UNKNOWN,10583040,10583040,0.0
drums,F_MIX_01187,DRUMS_00925,DRUM_SUPPORTED,10587136,10587136,0.0
drums,F_MIX_01189,DRUMS_00926,DRUM_SUPPORTED,10605056,10604544,11.609977324263038
drums,F_MIX_01190,DRUMS_00927,UNKNOWN,10617856,10617344,11.609977324263038
drums,F_MIX_01192,DRUMS_00928,UNKNOWN,10633728,10633728,0.0
drums,F_MIX_01194,DRUMS_00929,UNKNOWN,10649600,10649600,0.0
drums,F_MIX_01195,DRUMS_00930,BASS_AND_DRUM_SUPPORTED,10654208,10654208,0.0
drums,F_MIX_01197,DRUMS_00931,DRUM_SUPPORTED,10670592,10671104,-11.609977324263038
drums,F_MIX_01198,DRUMS_00932,UNKNOWN,10682880,10682880,0.0
drums,F_MIX_01199,DRUMS_00933,DRUM_SUPPORTED,10687488,10687488,0.0
drums,F_MIX_01202,DRUMS_00934,DRUM_SUPPORTED,10703872,10703360,11.609977324263038
drums,F_MIX_01203,DRUMS_00935,UNKNOWN,10715648,10715648,0.0
drums,F_MIX_01205,DRUMS_00937,DRUM_SUPPORTED,10737152,10737152,0.0
drums,F_MIX_01207,DRUMS_00938,DRUM_SUPPORTED,10754048,10753536,11.609977324263038
drums,F_MIX_01208,DRUMS_00940,DRUM_SUPPORTED,10769920,10769920,0.0
drums,F_MIX_01209,DRUMS_00941,UNKNOWN,10782208,10782208,0.0
drums,F_MIX_01210,DRUMS_00943,DRUM_SUPPORTED,10804224,10804224,0.0
drums,F_MIX_01211,DRUMS_00944,UNKNOWN,10816000,10815488,11.609977324263038
drums,F_MIX_01212,DRUMS_00945,DRUM_SUPPORTED,10820096,10820096,0.0
drums,F_MIX_01214,DRUMS_00946,DRUM_SUPPORTED,10836992,10836992,0.0
drums,F_MIX_01215,DRUMS_00947,DRUM_SUPPORTED,10848256,10847744,11.609977324263038
drums,F_MIX_01217,DRUMS_00948,DRUM_SUPPORTED,10863616,10863616,0.0
drums,F_MIX_01218,DRUMS_00949,DRUM_SUPPORTED,10870784,10870272,11.609977324263038
drums,F_MIX_01219,DRUMS_00950,DRUM_SUPPORTED,10875392,10875392,0.0
drums,F_MIX_01221,DRUMS_00951,BASS_AND_DRUM_SUPPORTED,10885632,10885632,0.0
drums,F_MIX_01223,DRUMS_00952,DRUM_SUPPORTED,10903040,10903040,0.0
drums,F_MIX_01224,DRUMS_00953,DRUM_SUPPORTED,10913792,10913792,0.0
drums,F_MIX_01225,DRUMS_00954,BASS_AND_DRUM_SUPPORTED,10918400,10918400,0.0
drums,F_MIX_01226,DRUMS_00955,DRUM_SUPPORTED,10936320,10936320,0.0
drums,F_MIX_01228,DRUMS_00956,DRUM_SUPPORTED,10948608,10948096,11.609977324263038
drums,F_MIX_01229,DRUMS_00957,BASS_AND_DRUM_SUPPORTED,10952704,10952704,0.0
drums,F_MIX_01231,DRUMS_00958,DRUM_SUPPORTED,10969600,10969600,0.0
drums,F_MIX_01233,DRUMS_00959,DRUM_SUPPORTED,10980864,10980864,0.0
drums,F_MIX_01234,DRUMS_00960,BASS_AND_DRUM_SUPPORTED,10985984,10985472,11.609977324263038
drums,F_MIX_01236,DRUMS_00961,DRUM_SUPPORTED,10997248,10997248,0.0
drums,F_MIX_01237,DRUMS_00962,BASS_AND_DRUM_SUPPORTED,11002368,11002368,0.0
drums,F_MIX_01238,DRUMS_00963,DRUM_SUPPORTED,11013120,11013120,0.0
drums,F_MIX_01239,DRUMS_00964,DRUM_SUPPORTED,11017728,11017728,0.0
drums,F_MIX_01240,DRUMS_00965,DRUM_SUPPORTED,11034112,11033600,11.609977324263038
drums,F_MIX_01241,DRUMS_00966,UNKNOWN,11045888,11045376,11.609977324263038
drums,F_MIX_01242,DRUMS_00967,DRUM_SUPPORTED,11050496,11050496,0.0
drums,F_MIX_01244,DRUMS_00968,DRUM_SUPPORTED,11067904,11067392,11.609977324263038
drums,F_MIX_01245,DRUMS_00969,UNKNOWN,11079680,11079168,11.609977324263038
drums,F_MIX_01246,DRUMS_00970,DRUM_SUPPORTED,11083776,11083776,0.0
drums,F_MIX_01248,DRUMS_00971,DRUM_SUPPORTED,11100672,11100672,0.0
drums,F_MIX_01250,DRUMS_00972,DRUM_SUPPORTED,11111936,11111936,0.0
drums,F_MIX_01251,DRUMS_00973,BASS_AND_DRUM_SUPPORTED,11117056,11117056,0.0
drums,F_MIX_01253,DRUMS_00974,DRUM_SUPPORTED,11133440,11132928,11.609977324263038
drums,F_MIX_01254,DRUMS_00975,UNKNOWN,11145216,11145216,0.0
drums,F_MIX_01256,DRUMS_00976,DRUM_SUPPORTED,11161600,11161088,11.609977324263038
drums,F_MIX_01258,DRUMS_00978,DRUM_SUPPORTED,11182080,11182080,0.0
drums,F_MIX_01259,DRUMS_00979,DRUM_SUPPORTED,11199488,11199488,0.0
drums,F_MIX_01260,DRUMS_00980,DRUM_SUPPORTED,11210752,11210752,0.0
drums,F_MIX_01262,DRUMS_00981,UNKNOWN,11229184,11229184,0.0
drums,F_MIX_01263,DRUMS_00982,DRUM_SUPPORTED,11232256,11232256,0.0
drums,F_MIX_01265,DRUMS_00983,DRUM_SUPPORTED,11261952,11261952,0.0
drums,F_MIX_01266,DRUMS_00984,DRUM_SUPPORTED,11266048,11266048,0.0
drums,F_MIX_01267,DRUMS_00985,UNKNOWN,11278848,11278848,0.0
drums,F_MIX_01269,DRUMS_00987,DRUM_SUPPORTED,11297792,11298304,-11.609977324263038
drums,F_MIX_01270,DRUMS_00988,DRUM_SUPPORTED,11300352,11300864,-11.609977324263038
drums,F_MIX_01272,DRUMS_00989,DRUM_SUPPORTED,11317248,11317248,0.0
drums,F_MIX_01274,DRUMS_00990,DRUM_SUPPORTED,11332608,11333120,-11.609977324263038
drums,F_MIX_01275,DRUMS_00991,DRUM_SUPPORTED,11349504,11349504,0.0
drums,F_MIX_01277,DRUMS_00992,DRUM_SUPPORTED,11365888,11365888,0.0
drums,F_MIX_01279,DRUMS_00993,UNKNOWN,11381248,11381248,0.0
drums,F_MIX_01281,DRUMS_00994,DRUM_SUPPORTED,11399168,11398656,11.609977324263038
drums,F_MIX_01282,DRUMS_00995,UNKNOWN,11411456,11411456,0.0
drums,F_MIX_01283,DRUMS_00996,DRUM_SUPPORTED,11414528,11414528,0.0
drums,F_MIX_01285,DRUMS_00997,DRUM_SUPPORTED,11430912,11430912,0.0
drums,F_MIX_01286,DRUMS_00998,DRUM_SUPPORTED,11443712,11443712,0.0
drums,F_MIX_01287,DRUMS_00999,DRUM_SUPPORTED,11447296,11447296,0.0
drums,F_MIX_01289,DRUMS_01000,DRUM_SUPPORTED,11459584,11459072,11.609977324263038
drums,F_MIX_01290,DRUMS_01001,DRUM_SUPPORTED,11463680,11463680,0.0
drums,F_MIX_01292,DRUMS_01002,DRUM_SUPPORTED,11479552,11479552,0.0
drums,F_MIX_01294,DRUMS_01003,DRUM_SUPPORTED,11495936,11495936,0.0
drums,F_MIX_01295,DRUMS_01004,DRUM_SUPPORTED,11509248,11509248,0.0
drums,F_MIX_01296,DRUMS_01005,DRUM_SUPPORTED,11512320,11511808,11.609977324263038
drums,F_MIX_01298,DRUMS_01006,DRUM_SUPPORTED,11528192,11528192,0.0
drums,F_MIX_01300,DRUMS_01007,DRUM_SUPPORTED,11544064,11544064,0.0
drums,F_MIX_01302,DRUMS_01008,DRUM_SUPPORTED,11556352,11556352,0.0
drums,F_MIX_01305,DRUMS_01009,DRUM_SUPPORTED,11576832,11576320,11.609977324263038
drums,F_MIX_01307,DRUMS_01010,DRUM_SUPPORTED,11593216,11592704,11.609977324263038
drums,F_MIX_01309,DRUMS_01012,DRUM_SUPPORTED,11621376,11621376,0.0
drums,F_MIX_01310,DRUMS_01013,DRUM_SUPPORTED,11625472,11625472,0.0
drums,F_MIX_01312,DRUMS_01016,DRUM_SUPPORTED,11656704,11656704,0.0
drums,F_MIX_01314,DRUMS_01018,DRUM_SUPPORTED,11673088,11673088,0.0
drums,F_MIX_01315,DRUMS_01019,DRUM_SUPPORTED,11684864,11684352,11.609977324263038
drums,F_MIX_01316,DRUMS_01020,DRUM_SUPPORTED,11688960,11688960,0.0
drums,F_MIX_01317,DRUMS_01021,DRUM_SUPPORTED,11700224,11699712,11.609977324263038
